30,20181,2018-01-08,201099926,THE PANTRY MBL           ,01,A09,B1X2MA090000005DSM,1,WMD,BDP,EDC,0,0,2018-10-29 09:13:35,0000-00-00 00:00:00
31,20181,2018-01-08,201099934,ARIF CELL MBL            ,08,A09,B1X2MA090000005DSM,1,WMD,BDP,EDC,0,0,2018-10-29 09:13:35,0000-00-00 00:00:00
32,20181,2018-01-08,201099959,ALPHA.COM MBL            ,01,A09,B1X2MA090000005DSM,1,WMD,BDP,EDC,0,0,2018-10-29 09:13:35,0000-00-00 00:00:00
33,20181,2018-01-08,201100229,POCUT BAREN SWALAYAN MBL ,01,A09,B1X2MA090000005DSM,1,WMD,BDP,EDC,0,0,2018-10-29 09:13:35,0000-00-00 00:00:00
34,20181,2018-01-08,201100237,TOP MOBIL BDA MBL        ,01,A09,B1X2MA090000005DSM,1,WMD,BDP,EDC,0,0,2018-10-29 09:13:35,0000-00-00 00:00:00
35,20181,2018-01-08,201100245,KUTA ALAM LAUNDRY MBL    ,02,A09,B1X2MA090000005DSM,1,WMD,BDP,EDC,0,0,2018-10-29 09:13:35,0000-00-00 00:00:00
36,20181,2018-01-08,201100252,RAYANA TANI MBL          ,08,A09,B1X2MA090000005DSM,1,WMD,BDP,EDC,0,0,2018-10-29 09:13:35,0000-00-00 00:00:00
37,20181,2018-01-08,201100260,ICUT KOSMETIK BDA MBL    ,01,A09,B1X2MA090000005DSM,1,WMD,BDP,EDC,0,0,2018-10-29 09:13:35,0000-00-00 00:00:00
38,20181,2018-01-08,201100278,ANEKA GORDEN MBL         ,02,A09,B1X2MA090000005DSM,1,WMD,BDP,EDC,0,0,2018-10-29 09:13:35,0000-00-00 00:00:00
39,20181,2018-01-08,201118122,TAPANULI LOGISTIK MBL    ,01,A09,B1X2DA090000006PG1,1,WMD,BDP,EDC,0,0,2018-10-29 09:13:35,0000-00-00 00:00:00
40,20181,2018-01-23,201118130,ISWAYAR MBL              ,01,A09,B1X2DA090000265PG1,1,WMD,BDP,EDC,0,0,2018-10-29 09:13:35,0000-00-00 00:00:00
41,20181,2018-01-08,201118148,SUN CRISPO MBL           ,08,A09,B1X2DA090000006PG1,1,WMD,BDP,EDC,0,0,2018-10-29 09:13:35,0000-00-00 00:00:00
42,20181,2018-01-08,201118163,JC BEAUTE CLINIC MBL     ,02,A09,B1X2DA090000006PG1,1,WMD,BDP,EDC,0,0,2018-10-29 09:13:35,0000-00-00 00:00:00
43,20181,2018-01-08,201118197,DREAMER HALAT MBL        ,01,A09,B1X2DA090000006PG1,1,WMD,BDP,EDC,0,0,2018-10-29 09:13:35,0000-00-00 00:00:00
44,20181,2018-01-08,201118452,ANEKA JAYA COMPUTER MBL  ,01,A09,B1X2MA090000006PG1,1,WMD,BDP,EDC,0,0,2018-10-29 09:13:35,0000-00-00 00:00:00
